provinsi,kab_kota,kecamatan,desa_kelurahan,tps,suara_A,suara_B,suara_C,suara_sah
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005088,28,100,100,228
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005089,11,94,105,210
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005090,25,123,101,249
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005091,24,74,63,161
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005092,37,70,71,178
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005093,19,114,89,222
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005094,24,100,98,222
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,MUKTIHARJO KIDUL,3374061005095,31,101,84,216
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011001,18,68,87,173
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011002,29,92,104,225
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011003,38,111,83,232
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011004,37,90,70,197
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011005,31,111,91,233
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011006,20,86,91,197
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011008,34,110,90,234
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011009,24,124,99,247
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011010,49,110,75,234
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011011,43,121,76,240
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011012,36,104,86,226
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011013,30,116,89,235
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011014,39,104,79,222
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011015,46,85,79,210
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011016,44,90,75,209
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011017,35,105,81,221
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011018,49,79,79,207
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011019,69,80,72,221
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011020,50,96,71,217
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011021,32,83,71,186
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011022,43,100,88,231
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011023,49,90,24,163
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011024,44,75,105,224
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011025,62,97,61,220
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011026,56,135,90,281
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011027,63,76,79,218
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011028,44,85,72,201
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011029,21,136,91,248
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011030,17,113,82,212
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011031,16,90,52,158
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011032,46,95,83,224
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011033,28,120,102,250
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011034,49,102,62,213
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011035,57,102,70,229
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011036,71,83,60,214
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011037,49,84,103,236
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011038,46,106,79,231
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011039,32,126,78,236
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011040,28,127,91,246
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PALEBON,3374061011041,28,103,88,219
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008001,45,70,50,165
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008003,37,105,69,211
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008004,37,138,39,214
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008005,46,89,47,182
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008007,25,114,80,219
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008008,50,61,82,193
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008009,58,97,56,211
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008010,80,84,63,227
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008011,44,104,73,221
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008012,32,129,89,250
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008013,65,100,68,233
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008015,62,93,63,218
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008016,49,98,60,207
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008017,25,120,91,236
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008018,38,118,82,238
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008019,34,113,68,215
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008021,38,104,67,209
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008022,58,94,68,220
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008023,39,57,82,178
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008024,18,69,93,180
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008025,27,90,73,190
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008026,42,92,72,206
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008027,34,114,85,233
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008028,34,132,82,248
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008029,51,81,104,236
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008032,74,96,68,238
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008033,64,87,61,212
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008034,61,98,87,246
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008035,31,104,97,232
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008036,37,137,72,246
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008037,41,127,97,265
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008038,22,103,82,207
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008039,11,108,67,186
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN KIDUL,3374061008040,16,137,71,224
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009001,35,94,69,198
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009002,35,99,66,200
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009003,55,99,84,238
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009004,53,112,73,238
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009005,34,67,68,169
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009007,34,100,70,204
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009008,33,69,104,206
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009009,13,68,96,177
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009010,32,78,92,202
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009011,33,84,113,230
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009012,35,105,84,224
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009013,31,117,92,240
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009014,26,72,59,157
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009015,21,77,65,163
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009016,37,80,83,200
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009017,32,127,60,219
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009019,20,125,76,221
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009020,12,60,106,178
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009021,9,72,127,208
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009022,14,47,55,116
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009023,44,129,82,255
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009024,22,106,97,225
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009025,36,111,70,217
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009026,25,86,72,183
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009027,44,97,72,213
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009028,19,104,57,180
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN LOR,3374061009030,42,77,90,209
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010001,23,108,75,206
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010002,41,108,63,212
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010003,36,101,67,204
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010004,53,129,72,254
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010005,21,109,85,215
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010006,37,137,64,238
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010007,33,128,84,245
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010008,26,75,74,175
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010010,64,78,75,217
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010011,38,88,98,224
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010012,46,94,91,231
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010013,34,109,90,233
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010014,36,81,76,193
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010015,61,77,94,232
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010016,36,59,105,200
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010017,36,70,86,192
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010018,62,89,94,245
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010019,37,91,85,213
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010020,58,94,75,227
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010021,29,113,90,232
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010022,24,92,90,206
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010023,23,112,52,187
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010024,19,124,82,225
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010025,20,99,74,193
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010026,27,82,87,196
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010027,32,95,73,200
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010028,47,111,72,230
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010029,28,83,90,201
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010030,24,93,85,202
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010031,37,83,68,188
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010032,31,91,69,191
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010033,28,123,88,239
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010034,18,117,96,231
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010035,34,162,68,264
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010036,52,110,78,240
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010037,42,127,102,271
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010038,30,131,90,251
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010039,59,128,77,264
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010040,47,131,89,267
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010041,34,86,78,198
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010042,22,105,102,229
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010043,49,130,72,251
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PEDURUNGAN TENGAH,3374061010044,32,92,85,209
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001002,22,118,85,225
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001003,22,129,75,226
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001004,35,115,66,216
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001005,43,118,73,234
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001006,47,126,78,251
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001007,21,154,70,245
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001008,32,121,65,218
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001010,20,106,48,174
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001011,20,106,51,177
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001012,21,81,69,171
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001013,25,147,47,219
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001014,37,107,63,207
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001015,30,97,65,192
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001016,41,122,69,232
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001017,41,115,74,230
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001018,55,129,63,247
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001019,40,131,73,244
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001020,36,130,61,227
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PENGGARON KIDUL,3374061001021,44,131,84,259
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006001,20,192,50,262
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006002,40,119,85,244
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006003,28,141,89,258
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006004,19,139,86,244
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006006,26,120,78,224
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006007,72,114,66,252
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006008,68,136,38,242
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006009,40,124,88,252
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006010,30,126,75,231
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006011,36,148,73,257
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006012,44,116,59,219
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006013,18,115,80,213
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006014,22,128,63,213
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006015,21,160,61,242
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006016,25,136,57,218
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006017,24,85,58,167
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006018,37,111,47,195
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006019,33,84,84,201
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006020,33,69,74,176
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006021,35,108,74,217
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006022,42,60,70,172
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006024,34,87,73,194
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006025,51,91,77,219
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006026,48,91,76,215
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006027,33,96,100,229
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006028,44,115,59,218
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006029,41,111,98,250
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006030,40,99,96,235
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006031,55,114,76,245
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006032,33,107,72,212
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006033,43,102,89,234
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006034,13,67,98,178
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006035,24,70,106,200
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006036,24,77,68,169
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006037,16,91,91,198
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006038,20,66,75,161
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006039,15,105,88,208
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006040,9,90,42,141
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006041,24,134,53,211
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006042,37,103,89,229
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,PLAMONGANSARI,3374061006901,10,37,51,98
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002001,17,129,94,240
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002002,26,135,84,245
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002003,22,115,90,227
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002004,26,115,91,232
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002005,13,109,106,228
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002006,29,85,125,239
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002007,20,101,89,210
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002009,15,107,69,191
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002010,12,112,68,192
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002011,25,128,85,238
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002012,23,98,101,222
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002015,23,84,140,247
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002016,22,126,104,252
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002017,30,105,118,253
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002020,52,103,52,207
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002021,62,98,60,220
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002023,38,108,75,221
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002026,49,85,91,225
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002027,60,86,88,234
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002028,35,113,96,244
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002029,29,104,84,217
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002031,56,110,66,232
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002032,60,100,71,231
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002033,56,90,97,243
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002034,53,121,79,253
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002035,39,96,77,212
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002038,38,122,68,228
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002040,26,106,77,209
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002041,33,117,46,196
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002042,36,120,87,243
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002043,21,106,44,171
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOMULYO,3374061002044,51,124,69,244
JAWA TENGAH,KOTA SEMARANG,PEDURUNGAN,TLOGOSARI KULON,3374061004001,31,114,78,223
